,track_name,track_id,track_popularity,artist_name,track_image_link,release_date
555,All of Me Loves All of You,QWxsIG9mIE1lIExvdmVzIEFsbCBvZiBZb3VfTGVmdHkgRnJpenplbGw=,7,Lefty Frizzell,https://i.scdn.co/image/ab67616d0000b273e6bfdf4fdbeb5f7ff5445643,1951-01-01
556,East Of The Sun (And West Of The Moon),RWFzdCBPZiBUaGUgU3VuIChBbmQgV2VzdCBPZiBUaGUgTW9vbilfQmVubnkgR29vZG1hbiBTZXh0ZXQ=,8,Benny Goodman Sextet,https://i.scdn.co/image/ab67616d0000b273c031be399f9adc78a22d1984,1950-01-01
557,Beside You,QmVzaWRlIFlvdV9EZWFuIE1hcnRpbg==,10,Dean Martin,https://i.scdn.co/image/ab67616d0000b2731888bb79ceb16b4db9210b8f,1951-01-01
558,By Strauss,QnkgU3RyYXVzc19HZW5lIEtlbGx57Jm4IDTrqoU=,9,Gene Kelly,https://i.scdn.co/image/ab67616d0000b2735ccdc37cec15786be6fc75c8,1951-11-11
559,The Long Black Veil,VGhlIExvbmcgQmxhY2sgVmVpbF9MZWZ0eSBGcml6emVsbA==,6,Lefty Frizzell,https://i.scdn.co/image/ab67616d0000b27328b206e252a4c4421721bee8,1950-01-01
560,"So Sorry, Please",U28gU29ycnksIFBsZWFzZV9CdWQgUG93ZWxs,10,Bud Powell,https://i.scdn.co/image/ab67616d0000b2737551abb4a6e05cd7159d2c7a,1951-01-01
561,My Baby's Gone,TXkgQmFieSdzIEdvbmVfVGhlIFJhdmVucw==,11,The Ravens,https://i.scdn.co/image/ab67616d0000b273dbc84e17a722e5e7a7a6f3cb,1950-01-01
562,Lover,TG92ZXJfTGVzIFBhdWw=,8,Les Paul,https://i.scdn.co/image/ab67616d0000b273805c5fb55eb96caf9fdec21c,1951-10-01
563,I Wish I Didn't Love You So,SSBXaXNoIEkgRGlkbid0IExvdmUgWW91IFNvX0JldHR5IEh1dHRvbuyZuCAx66qF,8,Betty Hutton,https://i.scdn.co/image/ab67616d0000b273410be1056698ccd868d06093,1950-01-01
564,Caravan,Q2FyYXZhbl9MZXMgUGF1bA==,8,Les Paul,https://i.scdn.co/image/ab67616d0000b273805c5fb55eb96caf9fdec21c,1951-10-01
565,Spring is Like a Perhaps Hand,U3ByaW5nIGlzIExpa2UgYSBQZXJoYXBzIEhhbmRfRS5FLiBDdW1taW5ncw==,8,E.E. Cummings,https://i.scdn.co/image/ab67616d0000b273f9924d6945b04af5d39480bd,1950-01-01
566,Gone Home,R29uZSBIb21lX0xlc3RlciBGbGF0dOyZuCAx66qF,6,Lester Flatt,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
567,Incomplete,SW5jb21wbGV0ZV9ac2EgWnNhIFBhZGlsbGHsmbggMuuqhQ==,20,Zsa Zsa Padilla,https://i.scdn.co/image/ab67616d0000b2731d7b563b9f5e0db7e8d43f21,1950-01-01
568,Paris Narration / Left Bank (Themes From An American In Paris),UGFyaXMgTmFycmF0aW9uIC8gTGVmdCBCYW5rIChUaGVtZXMgRnJvbSBBbiBBbWVyaWNhbiBJbiBQYXJpcylfTUdNIFN0dWRpbyBPcmNoZXN0cmHsmbggMeuqhQ==,7,MGM Studio Orchestra,https://i.scdn.co/image/ab67616d0000b2735ccdc37cec15786be6fc75c8,1951-11-11
569,Apo kseno topo,QXBvIGtzZW5vIHRvcG9fWHJpc291bGEgU3RhdXJvdQ==,13,Xrisoula Staurou,https://i.scdn.co/image/ab67616d0000b273d58b0e0557f9c6536c222131,1950-01-01
570,Whitney Houston Medley,V2hpdG5leSBIb3VzdG9uIE1lZGxleV9ac2EgWnNhIFBhZGlsbGHsmbggMuuqhQ==,19,Zsa Zsa Padilla,https://i.scdn.co/image/ab67616d0000b2731d7b563b9f5e0db7e8d43f21,1950-01-01
571,"Mahler: Kindertotenlieder: No. 5, In diesem Wetter, in diesem Braus",TWFobGVyOiBLaW5kZXJ0b3RlbmxpZWRlcjogTm8uIDUsIEluIGRpZXNlbSBXZXR0ZXIsIGluIGRpZXNlbSBCcmF1c19HdXN0YXYgTWFobGVy7Jm4IDPrqoU=,11,Gustav Mahler,https://i.scdn.co/image/ab67616d0000b273388b35f80f6c5e4a30e22348,1950-01-01
572,Chicken Reel,Q2hpY2tlbiBSZWVsX0xlcyBQYXVs,6,Les Paul,https://i.scdn.co/image/ab67616d0000b2733903aabcdfaddd820394504f,1951-01-01
573,Hangin' Around With You,SGFuZ2luJyBBcm91bmQgV2l0aCBZb3VfRGVhbiBNYXJ0aW4=,8,Dean Martin,https://i.scdn.co/image/ab67616d0000b2731888bb79ceb16b4db9210b8f,1951-01-01
574,Angel Band,QW5nZWwgQmFuZF9GbGF0dCAmIFNjcnVnZ3M=,6,Flatt & Scruggs,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
575,Brazil,QnJhemlsX0xlcyBQYXVs,8,Les Paul,https://i.scdn.co/image/ab67616d0000b273805c5fb55eb96caf9fdec21c,1951-10-01
576,I'm Forever Blowing Bubbles (with Paul Weston & His Orchestra & The Norman Luboff Choir),SSdtIEZvcmV2ZXIgQmxvd2luZyBCdWJibGVzICh3aXRoIFBhdWwgV2VzdG9uICYgSGlzIE9yY2hlc3RyYSAmIFRoZSBOb3JtYW4gTHVib2ZmIENob2lyKV9Eb3JpcyBEYXnsmbggMuuqhQ==,10,Doris Day,https://i.scdn.co/image/ab67616d0000b27327b73cf5c50566db5862c523,1951-07-01
577,M.R.S. Medley,TS5SLlMuIE1lZGxleV9ac2EgWnNhIFBhZGlsbGHsmbggMuuqhQ==,19,Zsa Zsa Padilla,https://i.scdn.co/image/ab67616d0000b2731d7b563b9f5e0db7e8d43f21,1950-01-01
578,Who Will Sing for Me?,V2hvIFdpbGwgU2luZyBmb3IgTWU_X0xlc3RlciBGbGF0dOyZuCAx66qF,6,Lester Flatt,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
579,What Is a Man,V2hhdCBJcyBhIE1hbl9LZW5ueSBEcmV3,8,Kenny Drew,https://i.scdn.co/image/ab67616d0000b2736da3f1d7279a031b69d76327,1950-05-12
580,"The Hostess With The Mostes' On The Ball - From ""Call Me Madam""",VGhlIEhvc3Rlc3MgV2l0aCBUaGUgTW9zdGVzJyBPbiBUaGUgQmFsbCAtIEZyb20gIkNhbGwgTWUgTWFkYW0iX0V0aGVsIE1lcm1hbuyZuCAx66qF,8,Ethel Merman,https://i.scdn.co/image/ab67616d0000b2733cac9df75eda88b996f14e79,1950-01-01
581,It's Good As New (I Painted It Blue),SXQncyBHb29kIEFzIE5ldyAoSSBQYWludGVkIEl0IEJsdWUpX0xvdWlzIFByaW1h7Jm4IDHrqoU=,7,Louis Prima,https://i.scdn.co/image/ab67616d0000b273161d8b74c7d26a10ea51fd96,1951-01-01
582,Odjenar,T2RqZW5hcl9NaWxlcyBEYXZpc-yZuCAx66qF,9,Miles Davis,https://i.scdn.co/image/ab67616d0000b27313c6b52009fe5ecd59a0bb93,1951-10-05
583,Con Locura,Q29uIExvY3VyYV9Mb3MgRGF2YWxvcw==,22,Los Davalos,https://i.scdn.co/image/ab67616d0000b273486b2d5685d0c937058249dd,1950-09-08
584,Rock-Skippin' at the Blue Note,Um9jay1Ta2lwcGluJyBhdCB0aGUgQmx1ZSBOb3RlX0R1a2UgRWxsaW5ndG9u,8,Duke Ellington,https://i.scdn.co/image/ab67616d0000b2730516b8c74bb96592ac56c343,1951-01-01
585,"Chopin: Waltz No. 12 in F Minor, Op. Posth. 70 No. 2",Q2hvcGluOiBXYWx0eiBOby4gMTIgaW4gRiBNaW5vciwgT3AuIFBvc3RoLiA3MCBOby4gMl9GcsOpZMOpcmljIENob3BpbuyZuCAx66qF,5,Frédéric Chopin,https://i.scdn.co/image/ab67616d0000b27357c63fc4c7a000b61e1a7cdd,1950-01-01
586,How High The Moon,SG93IEhpZ2ggVGhlIE1vb25fTmF0IEtpbmcgQ29sZSBUcmlv,8,Nat King Cole Trio,https://i.scdn.co/image/ab67616d0000b273d94ffaffc36c544a043ee287,1950-04-01
587,Al-Qadr,QWwtUWFkcl9BYmR1bCBCYXNpdCBBYmR1bCBTYW1hZA==,21,Abdul Basit Abdul Samad,https://i.scdn.co/image/ab67616d0000b2730f31b9b46ab6b71f9ce3c0f2,1951-01-01
588,I Sousta (Taka-Taka-Taka Ta Petalakia),SSBTb3VzdGEgKFRha2EtVGFrYS1UYWthIFRhIFBldGFsYWtpYSlfVGFraXMgQmluaXPsmbggMuuqhQ==,14,Takis Binis,https://i.scdn.co/image/ab67616d0000b273acaf234387478be469ad427d,1950-01-01
589,My Heart Stood Still,TXkgSGVhcnQgU3Rvb2QgU3RpbGxfRXJyb2xsIEdhcm5lcg==,11,Erroll Garner,https://i.scdn.co/image/ab67616d0000b273dad2d6e8bb70bb1226dbc857,1950-09-18
590,A Gal In Calico,QSBHYWwgSW4gQ2FsaWNvX0FobWFkIEphbWFs,7,Ahmad Jamal,https://i.scdn.co/image/ab67616d0000b273e755f038c969d4236d75560e,1951-01-01
591,When the Saints Go Marching In,V2hlbiB0aGUgU2FpbnRzIEdvIE1hcmNoaW5nIEluX0xlc3RlciBGbGF0dOyZuCAx66qF,5,Lester Flatt,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
592,I'll Never Be The Same,SSdsbCBOZXZlciBCZSBUaGUgU2FtZV9CZW5ueSBHb29kbWFuIFNleHRldA==,7,Benny Goodman Sextet,https://i.scdn.co/image/ab67616d0000b273c031be399f9adc78a22d1984,1950-01-01
593,My Old Flame,TXkgT2xkIEZsYW1lX01pbGVzIERhdmlz,9,Miles Davis,https://i.scdn.co/image/ab67616d0000b27313c6b52009fe5ecd59a0bb93,1951-10-05
594,Mimi,TWltaV9Ub255IE1vdHRvbGEgeSBTdSBPcnF1ZXN0YQ==,13,Tony Mottola y Su Orquesta,https://i.scdn.co/image/ab67616d0000b2732eb17c967cf3e36676ad988f,1950-05-26
595,Oh!,T2ghX1BlZSBXZWUgSHVudA==,12,Pee Wee Hunt,https://i.scdn.co/image/ab67616d0000b273d92d939957f44736ed8ee928,1950-03-01
596,Pulpa de Tamarindo (with Conjunto de Sonia López),UHVscGEgZGUgVGFtYXJpbmRvICh3aXRoIENvbmp1bnRvIGRlIFNvbmlhIEzDs3BleilfU29uaWEgTG9wZXrsmbggMeuqhQ==,15,Sonia Lopez,https://i.scdn.co/image/ab67616d0000b2732c779dfbc19f362ffc0c171b,1950-01-01
597,Outside Dan Murphy's Door,T3V0c2lkZSBEYW4gTXVycGh5J3MgRG9vcl9IYXJyeSBNY0NsaW50b2Nr,6,Harry McClintock,https://i.scdn.co/image/ab67616d0000b273ed6ad0f2b0d47b6b5fe7cd7e,1950-01-01
598,What Do You Want To Make Those Eyes At Me For?,V2hhdCBEbyBZb3UgV2FudCBUbyBNYWtlIFRob3NlIEV5ZXMgQXQgTWUgRm9yP19CZXR0eSBIdXR0b27smbggMeuqhQ==,7,Betty Hutton,https://i.scdn.co/image/ab67616d0000b273410be1056698ccd868d06093,1950-01-01
599,A Naga Swaram-Snake Charmers Melody,QSBOYWdhIFN3YXJhbS1TbmFrZSBDaGFybWVycyBNZWxvZHlfVGhyZWUgcmVlZC1pbnN0cnVtZW50IHBsYXllcnMsIGRydW1tZXIsIGN5bWJhbHM=,13,"Three reed-instrument players, drummer, cymbals",https://i.scdn.co/image/ab67616d0000b2738e38c53025ebfeeb14be7406,1950-01-01
600,My Old Flame,TXkgT2xkIEZsYW1lX01pbGVzIERhdmlz,9,Miles Davis,https://i.scdn.co/image/ab67616d0000b27313c6b52009fe5ecd59a0bb93,1951-10-05
601,The Tuft of Flowers,VGhlIFR1ZnQgb2YgRmxvd2Vyc19Sb2JlcnQgRnJvc3Q=,5,Robert Frost,https://i.scdn.co/image/ab67616d0000b27322e9dfc2fc6cb6d6ae0afee7,1951-01-01
602,El Ladrón,RWwgTGFkcsOzbl9MYSBTb25vcmEgU2FudGFuZXJh,5,La Sonora Santanera,https://i.scdn.co/image/ab67616d0000b27366ac8dd456ffe26126dfc4f1,1950-01-01
603,The White-Tailed Deer,VGhlIFdoaXRlLVRhaWxlZCBEZWVyX1JvYmVydCBGcm9zdA==,5,Robert Frost,https://i.scdn.co/image/ab67616d0000b27322e9dfc2fc6cb6d6ae0afee7,1951-01-01
604,"Etude in C-Sharp Minor, Op. 2, No. 1: Andante - Remastered",RXR1ZGUgaW4gQy1TaGFycCBNaW5vciwgT3AuIDIsIE5vLiAxOiBBbmRhbnRlIC0gUmVtYXN0ZXJlZF9BbGV4YW5kZXIgU2NyaWFiaW7smbggMeuqhQ==,11,Alexander Scriabin,https://i.scdn.co/image/ab67616d0000b27360ba4504f450227b6da44cde,1951-01-01
605,"Navajo: Night Chant, Yeibichai Dance",TmF2YWpvOiBOaWdodCBDaGFudCwgWWVpYmljaGFpIERhbmNlX1Vuc3BlY2lmaWVk,7,Unspecified,https://i.scdn.co/image/ab67616d0000b2730b05d67ca5cf280a51cf5d6a,1951-01-01
606,My Rough and Rowdy Ways,TXkgUm91Z2ggYW5kIFJvd2R5IFdheXNfTGVmdHkgRnJpenplbGw=,6,Lefty Frizzell,https://i.scdn.co/image/ab67616d0000b273b63dc75e1c598cbaebdace2d,1950-01-01
607,Khayalon Mein Kisi Ke Is Tarah,S2hheWFsb24gTWVpbiBLaXNpIEtlIElzIFRhcmFoX011a2VzaOyZuCAx66qF,8,Mukesh,https://i.scdn.co/image/ab67616d0000b273383dc9099d65c38cb3883dec,1950-12-31
608,Undecided,VW5kZWNpZGVkX0Jlbm55IEdvb2RtYW4gU2V4dGV0,7,Benny Goodman Sextet,https://i.scdn.co/image/ab67616d0000b273c031be399f9adc78a22d1984,1950-01-01
609,In The Good Old Summertime,SW4gVGhlIEdvb2QgT2xkIFN1bW1lcnRpbWVfTGVzIFBhdWzsmbggMeuqhQ==,6,Les Paul,https://i.scdn.co/image/ab67616d0000b2733903aabcdfaddd820394504f,1951-01-01
610,My Troubles Float Away Like Falling Leaves,TXkgVHJvdWJsZXMgRmxvYXQgQXdheSBMaWtlIEZhbGxpbmcgTGVhdmVzX0RyLiBTYW11ZWwgSi4gSG9mZm1hbuyZuCAx66qF,6,Dr. Samuel J. Hoffman,https://i.scdn.co/image/ab67616d0000b273c5b3cedd075fa933d5262378,1950-01-01
611,The Surrey With The Fringe On Top,VGhlIFN1cnJleSBXaXRoIFRoZSBGcmluZ2UgT24gVG9wX0FobWFkIEphbWFs,8,Ahmad Jamal,https://i.scdn.co/image/ab67616d0000b273e755f038c969d4236d75560e,1951-01-01
612,Pulpa de Tamarindo (with Conjunto de Sonia López),UHVscGEgZGUgVGFtYXJpbmRvICh3aXRoIENvbmp1bnRvIGRlIFNvbmlhIEzDs3BleilfU29uaWEgTG9wZXrsmbggMeuqhQ==,15,Sonia Lopez,https://i.scdn.co/image/ab67616d0000b2732c779dfbc19f362ffc0c171b,1950-01-01
613,I Still Miss Someone,SSBTdGlsbCBNaXNzIFNvbWVvbmVfTGVzdGVyIEZsYXR07Jm4IDHrqoU=,4,Lester Flatt,https://i.scdn.co/image/ab67616d0000b273a6d59d687a8a219d47a83de5,1951-01-01
614,Workin' It Out,V29ya2luJyBJdCBPdXRfRmxhdHQgJiBTY3J1Z2dz,5,Flatt & Scruggs,https://i.scdn.co/image/ab67616d0000b273a6d59d687a8a219d47a83de5,1951-01-01
615,Thank God I'm On My Way,VGhhbmsgR29kIEknbSBPbiBNeSBXYXlfTGVzdGVyIEZsYXR07Jm4IDHrqoU=,6,Lester Flatt,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
616,My Heart Stood Still,TXkgSGVhcnQgU3Rvb2QgU3RpbGxfRXJyb2xsIEdhcm5lcg==,11,Erroll Garner,https://i.scdn.co/image/ab67616d0000b273dad2d6e8bb70bb1226dbc857,1950-09-18
617,Dark Eyes,RGFyayBFeWVzX0xlcyBQYXVsICYgSGlzIFRyaW8=,6,Les Paul & His Trio,https://i.scdn.co/image/ab67616d0000b27341b1c6dc6c45d5cc69bdbec2,1951-01-01
618,Ahmad's Blues,QWhtYWQncyBCbHVlc19BaG1hZCBKYW1hbA==,7,Ahmad Jamal,https://i.scdn.co/image/ab67616d0000b273e755f038c969d4236d75560e,1951-01-01
619,The Donkey Serenade,VGhlIERvbmtleSBTZXJlbmFkZV9BaG1hZCBKYW1hbA==,6,Ahmad Jamal,https://i.scdn.co/image/ab67616d0000b273e755f038c969d4236d75560e,1951-01-01
620,Gentlemen Prefer Blondes: Diamonds Are a Girl's Best Friend,R2VudGxlbWVuIFByZWZlciBCbG9uZGVzOiBEaWFtb25kcyBBcmUgYSBHaXJsJ3MgQmVzdCBGcmllbmRfSnVsZSBTdHluZeyZuCAz66qF,6,Jule Styne,https://i.scdn.co/image/ab67616d0000b273b7dc361490666b267af1b071,1950-01-01
621,Choo'n Gum,Q2hvbyduIEd1bV9UZXJlc2EgQnJld2Vy,8,Teresa Brewer,https://i.scdn.co/image/ab67616d0000b2735cd07dcd39b856af5e20a98f,1950-03-21
622,Joy Bells,Sm95IEJlbGxzX0xlc3RlciBGbGF0dOyZuCAx66qF,5,Lester Flatt,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
623,All the Pretty Little Horses,QWxsIHRoZSBQcmV0dHkgTGl0dGxlIEhvcnNlc19QZXRlIFNlZWdlcg==,5,Pete Seeger,https://i.scdn.co/image/ab67616d0000b273d693d4c3a5bfef4d3eba225e,1951-01-01
624,"Mere Sang Sang Aaya Teri Yaadon Ka Mela, Pt. 1",TWVyZSBTYW5nIFNhbmcgQWF5YSBUZXJpIFlhYWRvbiBLYSBNZWxhLCBQdC4gMV9LaXNob3JlIEt1bWFy,10,Kishore Kumar,https://i.scdn.co/image/ab67616d0000b273d6308774a8ddb086f8a822ac,1951-12-01
625,"Don't Rock The Boat, Dear",RG9uJ3QgUm9jayBUaGUgQm9hdCwgRGVhcl9EZWFuIE1hcnRpbuyZuCAx66qF,7,Dean Martin,https://i.scdn.co/image/ab67616d0000b2731888bb79ceb16b4db9210b8f,1951-01-01
626,Camino de Guanajuato,Q2FtaW5vIGRlIEd1YW5hanVhdG9fSm9zw6kgQWxmcmVkbyBKaW1lbmV6,13,José Alfredo Jimenez,https://i.scdn.co/image/ab67616d0000b273b63cad6a2ed5c4798de9575b,1950-01-01
627,Sham Dhale Khidki Tale,U2hhbSBEaGFsZSBLaGlka2kgVGFsZV9MYXRhIE1hbmdlc2hrYXLsmbggMeuqhQ==,10,Lata Mangeshkar,https://i.scdn.co/image/ab67616d0000b2738dac2eccc1a1744e020d223b,1951-12-01
628,When the Saints Go Marching In,V2hlbiB0aGUgU2FpbnRzIEdvIE1hcmNoaW5nIEluX0xlc3RlciBGbGF0dOyZuCAx66qF,5,Lester Flatt,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
629,Lisboa Antigua,TGlzYm9hIEFudGlndWFfSm9yZ2UgU2Vww7psdmVkYQ==,25,Jorge Sepúlveda,https://i.scdn.co/image/ab67616d0000b273cdc39f6fc60e27d7fad5dd60,1950-02-04
630,The Peddler's Serenade,VGhlIFBlZGRsZXIncyBTZXJlbmFkZV9EZWFuIE1hcnRpbg==,8,Dean Martin,https://i.scdn.co/image/ab67616d0000b2731888bb79ceb16b4db9210b8f,1951-01-01
631,Bholi Surat Dil Ke Khote,QmhvbGkgU3VyYXQgRGlsIEtlIEtob3RlX0xhdGEgTWFuZ2VzaGthcuyZuCAx66qF,9,Lata Mangeshkar,https://i.scdn.co/image/ab67616d0000b2738dac2eccc1a1744e020d223b,1951-12-01
632,Sleep,U2xlZXBfTGVzIFBhdWw=,7,Les Paul,https://i.scdn.co/image/ab67616d0000b273805c5fb55eb96caf9fdec21c,1951-10-01
633,Voice Of The Bayou,Vm9pY2UgT2YgVGhlIEJheW91X0FuaXRhIENhcnRlcg==,7,Anita Carter,https://i.scdn.co/image/ab67616d0000b273d3e4e36132e6097b69a2e789,1950-04-15
634,Venganza,VmVuZ2FuemFfU29uaWEgTG9wZXo=,16,Sonia Lopez,https://i.scdn.co/image/ab67616d0000b2732c779dfbc19f362ffc0c171b,1950-01-01
635,When Payday Comes Around,V2hlbiBQYXlkYXkgQ29tZXMgQXJvdW5kX0xlZnR5IEZyaXp6ZWxs,6,Lefty Frizzell,https://i.scdn.co/image/ab67616d0000b273b63dc75e1c598cbaebdace2d,1950-01-01
636,Begin The Beguine - Alternate Version,QmVnaW4gVGhlIEJlZ3VpbmUgLSBBbHRlcm5hdGUgVmVyc2lvbl9MZXMgUGF1bCAmIEhpcyBUcmlv,7,Les Paul & His Trio,https://i.scdn.co/image/ab67616d0000b27341b1c6dc6c45d5cc69bdbec2,1951-01-01
637,Embraceable You,RW1icmFjZWFibGUgWW91X01HTSBTdHVkaW8gT3JjaGVzdHJh7Jm4IDHrqoU=,6,MGM Studio Orchestra,https://i.scdn.co/image/ab67616d0000b2735ccdc37cec15786be6fc75c8,1951-11-11
638,Go Home,R28gSG9tZV9GbGF0dCAmIFNjcnVnZ3M=,5,Flatt & Scruggs,https://i.scdn.co/image/ab67616d0000b273a6d59d687a8a219d47a83de5,1951-01-01
639,Nola,Tm9sYV9MZXMgUGF1bA==,9,Les Paul,https://i.scdn.co/image/ab67616d0000b273805c5fb55eb96caf9fdec21c,1951-10-01
640,Sailors' Polka,U2FpbG9ycycgUG9sa2FfRGVhbiBNYXJ0aW4=,7,Dean Martin,https://i.scdn.co/image/ab67616d0000b2731888bb79ceb16b4db9210b8f,1951-01-01
641,Bye Bye Blues,QnllIEJ5ZSBCbHVlc19CZW5ueSBHb29kbWFuIFNleHRldA==,6,Benny Goodman Sextet,https://i.scdn.co/image/ab67616d0000b273c031be399f9adc78a22d1984,1950-01-01
642,I Dream Of A Past Love,SSBEcmVhbSBPZiBBIFBhc3QgTG92ZV9Eci4gU2FtdWVsIEouIEhvZmZtYW7smbggMeuqhQ==,6,Dr. Samuel J. Hoffman,https://i.scdn.co/image/ab67616d0000b273c5b3cedd075fa933d5262378,1950-01-01
643,Oh!,T2ghX1BlZSBXZWUgSHVudA==,12,Pee Wee Hunt,https://i.scdn.co/image/ab67616d0000b273d92d939957f44736ed8ee928,1950-03-01
644,Zuni: Rain Dance,WnVuaTogUmFpbiBEYW5jZV9VbnNwZWNpZmllZA==,4,Unspecified,https://i.scdn.co/image/ab67616d0000b2730b05d67ca5cf280a51cf5d6a,1951-01-01
645,C'est Lui,Qydlc3QgTHVpX0pvc8OpcGhpbmUgQmFrZXI=,9,Joséphine Baker,https://i.scdn.co/image/ab67616d0000b273c20a63cb08d8a87791f0b978,1951-05-26
646,Seja Breve,U2VqYSBCcmV2ZV9Ob2VsIFJvc2HsmbggMeuqhQ==,24,Noel Rosa,https://i.scdn.co/image/ab67616d0000b273148b4dae10ba193f54b8eaf2,1950-01-01
647,Concerto In F - 3rd Movement,Q29uY2VydG8gSW4gRiAtIDNyZCBNb3ZlbWVudF9Pc2NhciBMZXZhbnTsmbggMeuqhQ==,5,Oscar Levant,https://i.scdn.co/image/ab67616d0000b2735ccdc37cec15786be6fc75c8,1951-11-11
648,"Blue Yodel, No. 6",Qmx1ZSBZb2RlbCwgTm8uIDZfTGVmdHkgRnJpenplbGw=,5,Lefty Frizzell,https://i.scdn.co/image/ab67616d0000b273b63dc75e1c598cbaebdace2d,1950-01-01
649,Prezervation,UHJlemVydmF0aW9uX01pbGVzIERhdmlz7Jm4IDHrqoU=,9,Miles Davis,https://i.scdn.co/image/ab67616d0000b27313c6b52009fe5ecd59a0bb93,1951-10-05
650,Mom and Dad's Waltz,TW9tIGFuZCBEYWQncyBXYWx0el9MZWZ0eSBGcml6emVsbA==,4,Lefty Frizzell,https://i.scdn.co/image/ab67616d0000b27328b206e252a4c4421721bee8,1950-01-01
651,"I'm an Old, Old Man (Tryin' to Live While I Can)",SSdtIGFuIE9sZCwgT2xkIE1hbiAoVHJ5aW4nIHRvIExpdmUgV2hpbGUgSSBDYW4pX0xlZnR5IEZyaXp6ZWxs,4,Lefty Frizzell,https://i.scdn.co/image/ab67616d0000b27328b206e252a4c4421721bee8,1950-01-01
652,Bubbling In My Soul,QnViYmxpbmcgSW4gTXkgU291bF9MZXN0ZXIgRmxhdHTsmbggMeuqhQ==,5,Lester Flatt,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
653,52nd Street Theme,NTJuZCBTdHJlZXQgVGhlbWVfRmF0cyBOYXZhcnJv7Jm4IDHrqoU=,5,Fats Navarro,https://i.scdn.co/image/ab67616d0000b273c9c5b186c075ee60acf2b428,1951-01-01
654,Moonlight In Vermont,TW9vbmxpZ2h0IEluIFZlcm1vbnRfV3ludG9uIEtlbGx5,8,Wynton Kelly,https://i.scdn.co/image/ab67616d0000b273f649c1e01b411348b5e4b383,1951-07-28
655,An-Nas,QW4tTmFzX0FiZHVsIEJhc2l0IEFiZHVsIFNhbWFk,19,Abdul Basit Abdul Samad,https://i.scdn.co/image/ab67616d0000b2730f31b9b46ab6b71f9ce3c0f2,1951-01-01
656,"Piano Sonata No. 3 in F-Sharp Minor, Op. 23: I. Drammatico",UGlhbm8gU29uYXRhIE5vLiAzIGluIEYtU2hhcnAgTWlub3IsIE9wLiAyMzogSS4gRHJhbW1hdGljb19BbGV4YW5kZXIgU2NyaWFiaW7smbggMeuqhQ==,9,Alexander Scriabin,https://i.scdn.co/image/ab67616d0000b27360ba4504f450227b6da44cde,1951-01-01
657,It's Easy To Remember,SXQncyBFYXN5IFRvIFJlbWVtYmVyX0FobWFkIEphbWFs,6,Ahmad Jamal,https://i.scdn.co/image/ab67616d0000b273e755f038c969d4236d75560e,1951-01-01
658,Perhaps Perhaps Perhaps,UGVyaGFwcyBQZXJoYXBzIFBlcmhhcHNfRWRtdW5kbyBSb3M=,4,Edmundo Ros,https://i.scdn.co/image/ab67616d0000b273e9ce211dc3d6eff2f1ea8dc3,1950-03-03
659,"Happy Feet (Based On ""Miles Shoes Jingle"")",SGFwcHkgRmVldCAoQmFzZWQgT24gIk1pbGVzIFNob2VzIEppbmdsZSIpX0RlYW4gTWFydGlu,7,Dean Martin,https://i.scdn.co/image/ab67616d0000b273950cac8aaeeabc0b441c5e91,1950-01-01
660,Buena o Mala,QnVlbmEgbyBNYWxhX0pvc8OpIEFsZnJlZG8gSmltZW5leg==,10,José Alfredo Jimenez,https://i.scdn.co/image/ab67616d0000b273b63cad6a2ed5c4798de9575b,1950-01-01
661,Gairon Pe Karam,R2Fpcm9uIFBlIEthcmFtX0xhdGEgTWFuZ2VzaGthcg==,12,Lata Mangeshkar,https://i.scdn.co/image/ab67616d0000b273c4e1d3d062c8840507d9b027,1950-12-01
662,A Square In The Social Circle,QSBTcXVhcmUgSW4gVGhlIFNvY2lhbCBDaXJjbGVfQmV0dHkgSHV0dG9u7Jm4IDHrqoU=,7,Betty Hutton,https://i.scdn.co/image/ab67616d0000b273410be1056698ccd868d06093,1950-01-01
663,Over The Rainbow,T3ZlciBUaGUgUmFpbmJvd19UaGUgRm91ciBGcmVzaG1lbg==,6,The Four Freshmen,https://i.scdn.co/image/ab67616d0000b273e4531fc0aea5c8c1b263ffc1,1950-01-01
664,My Buddy (with Paul Weston & His Orchestra),TXkgQnVkZHkgKHdpdGggUGF1bCBXZXN0b24gJiBIaXMgT3JjaGVzdHJhKV9Eb3JpcyBEYXnsmbggMeuqhQ==,5,Doris Day,https://i.scdn.co/image/ab67616d0000b273ad983260521500739d457ba2,1951-12-06
